index t,Blocked charging ,Blocked discharging ,Nb,PV2G,P_difference,P_difference_left,Size,TotalParticipation needed,alpha ,critical ,driving ,free cars,parked 
2013-10-01,548.0,0.0,2660.0,2766.4,-2766.996131,-2766.996131,2694.0,138320.0,52.0,0.0,0.0,34.0,2694.0
2013-10-01 00:15:00,61118.0,227.0,135794.0,2715.88,-2715.87385675,-2715.87385675,138354.0,136021.0,1.0,0.0,0.0,2333.0,138354.0
2013-10-01 00:30:00,36467.0,227.0,134551.0,2691.02,-2691.0198824999998,-2691.0198824999998,138354.0,134778.0,1.0,0.0,0.0,3576.0,138354.0
2013-10-01 00:45:00,12127.0,225.0,133209.0,2664.18,-2664.07310825,-2664.17310825,138354.0,133436.0,1.0,2.0,0.0,4918.0,138354.0
2013-10-01 01:00:00,0.0,224.0,131798.0,2635.96,-2635.8979340000005,-2635.9479340000007,138354.0,132439.0,1.0,1.0,416.0,5915.0,137938.0
2013-10-01 01:15:00,0.0,224.0,129313.0,2586.26,-2586.243746,-2586.243746,138354.0,130057.0,1.0,0.0,520.0,8297.0,137834.0
2013-10-01 01:30:00,0.0,224.0,127022.0,2540.44,-2540.431858,-2540.431858,138354.0,127818.0,1.0,0.0,572.0,10536.0,137782.0
2013-10-01 01:45:00,0.0,223.0,124260.0,2485.2,-2485.130170000001,-2485.180170000001,138354.0,125004.0,1.0,1.0,520.0,13350.0,137834.0
2013-10-01 02:00:00,0.0,223.0,123427.0,2468.54,-2468.531882,-2468.531882,138354.0,123962.0,1.0,0.0,312.0,14392.0,138042.0
2013-10-01 02:15:00,0.0,223.0,117140.0,2342.8,-2342.79503675,-2342.79503675,138354.0,117623.0,1.0,0.0,260.0,20731.0,138094.0
2013-10-01 02:30:00,0.0,223.0,111301.0,2226.02,-2226.014191500001,-2226.014191500001,138354.0,111940.0,1.0,0.0,416.0,26414.0,137938.0
2013-10-01 02:45:00,0.0,15451.0,107157.0,2143.14,-2140.274946249999,-2143.124946249999,138354.0,122873.0,1.0,57.0,208.0,15481.0,138146.0
2013-10-01 03:00:00,0.0,73623.0,50355.0,2014.2,-2012.7104010000005,-2014.2104010000005,138354.0,174519.0,2.0,30.0,156.0,14190.0,138198.0
2013-10-01 03:15:00,22547.0,98977.0,45718.0,1828.72,-1821.15176425,-1828.75176425,188709.0,190795.0,2.0,152.0,230.0,43632.0,188479.0
2013-10-01 03:30:00,34004.0,98952.0,83505.0,1670.1,-1665.3870275,-1670.0870275,234427.0,182944.0,1.0,94.0,393.0,51483.0,234034.0
2013-10-01 03:45:00,16837.0,98617.0,74684.0,1493.68,-1473.66649075,-1493.66649075,234427.0,174098.0,1.0,400.0,397.0,60329.0,234030.0
2013-10-01 04:00:00,4128.0,98564.0,65059.0,1301.18,-1296.7655539999996,-1301.165554,234427.0,164880.0,1.0,88.0,1169.0,69547.0,233258.0
2013-10-01 04:15:00,9.0,98083.0,58725.0,1174.5,-1143.8368422499998,-1174.48684225,234427.0,158322.0,1.0,613.0,901.0,76105.0,233526.0
2013-10-01 04:30:00,10.0,97928.0,49933.0,998.66,-989.0056304999997,-998.6556304999997,234427.0,149755.0,1.0,193.0,1701.0,84672.0,232726.0
2013-10-01 04:45:00,0.0,97263.0,44220.0,884.4,-843.2839187500003,-884.3839187500004,234427.0,144080.0,1.0,822.0,1775.0,90347.0,232652.0
2013-10-01 05:00:00,0.0,96524.0,36534.0,730.68,-684.1636070000002,-730.6636070000003,234427.0,136336.0,1.0,930.0,2348.0,98091.0,232079.0
2013-10-01 05:15:00,0.0,95374.0,38963.0,779.26,-708.1906339999997,-779.2406339999997,234427.0,139919.0,1.0,1421.0,4161.0,94508.0,230266.0
2013-10-01 05:30:00,0.0,94578.0,38737.0,774.74,-725.5266609999999,-774.7266609999997,234427.0,140477.0,1.0,984.0,6178.0,93950.0,228249.0
2013-10-01 05:45:00,0.0,92185.0,45789.0,915.78,-767.1151880000003,-915.7651880000003,234427.0,146861.0,1.0,2973.0,5914.0,87566.0,228513.0
2013-10-01 06:00:00,0.0,91281.0,40564.0,811.28,-755.4621149999997,-811.2621149999997,234427.0,141661.0,1.0,1116.0,8700.0,92766.0,225727.0
2013-10-01 06:15:00,0.0,87852.0,53350.0,1067.0,-853.4955189999997,-1066.9955189999996,234427.0,154097.0,1.0,4270.0,8625.0,80330.0,225802.0
2013-10-01 06:30:00,0.0,85382.0,53235.0,1064.7,-911.835923,-1064.685923,234427.0,155650.0,1.0,3057.0,13976.0,78777.0,220451.0
2013-10-01 06:45:00,0.0,80180.0,65346.0,1306.92,-981.7119269999997,-1306.9119269999997,234427.0,167780.0,1.0,6504.0,15750.0,66647.0,218677.0
2013-10-01 07:00:00,0.0,76842.0,61315.0,1226.3,-1016.1891309999997,-1226.2891309999998,234427.0,165554.0,1.0,4202.0,23195.0,68873.0,211232.0
2013-10-01 07:15:00,0.0,70804.0,67268.0,1345.36,-966.4583949999997,-1345.3583949999995,234427.0,170643.0,1.0,7578.0,24993.0,63784.0,209434.0
2013-10-01 07:30:00,0.0,66904.0,59531.0,1190.62,-890.6698590000003,-1190.619859,234427.0,163206.0,1.0,5999.0,30772.0,71221.0,203655.0
