index t,Blocked charging ,Blocked discharging ,Nb,PV2G,P_difference,P_difference_left,Size,TotalParticipation needed,alpha ,critical ,driving ,free cars,parked 
2013-06-01,540.0,0.0,2664.0,2717.28,-2717.85763,-2717.85763,2694.0,135864.0,51.0,0.0,0.0,30.0,2694.0
2013-06-01 00:15:00,60029.0,233.0,74832.0,2993.28,-2993.296739749999,-2993.296739749999,135894.0,149897.0,2.0,0.0,0.0,60829.0,135894.0
2013-06-01 00:30:00,69632.0,233.0,162612.0,3252.24,-3252.238949500001,-3252.238949500001,210726.0,162845.0,1.0,0.0,0.0,47881.0,210726.0
2013-06-01 00:45:00,31965.0,233.0,176423.0,3528.46,-3528.44215925,-3528.44215925,210726.0,176656.0,1.0,0.0,0.0,34070.0,210726.0
2013-06-01 01:00:00,6613.0,233.0,189720.0,3794.4,-3794.393169,-3794.393169,210726.0,190586.0,1.0,0.0,633.0,20140.0,210093.0
2013-06-01 01:15:00,3.0,232.0,199312.0,3986.24,-3986.17848875,-3986.22848875,210726.0,200344.0,1.0,1.0,799.0,10382.0,209927.0
2013-06-01 01:30:00,0.0,232.0,207065.0,4141.3,-4141.2993085,-4141.2993085,210726.0,208164.0,1.0,0.0,867.0,2562.0,209859.0
2013-06-01 01:45:00,2.0,232.0,108829.0,4353.16,-4353.17252825,-4353.17252825,210726.0,218679.0,2.0,0.0,789.0,100876.0,209937.0
2013-06-01 02:00:00,48583.0,232.0,228380.0,4567.6,-4567.5897479999985,-4567.5897479999985,319555.0,229153.0,1.0,0.0,541.0,90402.0,319014.0
2013-06-01 02:15:00,29327.0,232.0,231962.0,4639.24,-4639.23942025,-4639.23942025,319555.0,232733.0,1.0,0.0,539.0,86822.0,319016.0
2013-06-01 02:30:00,9864.0,232.0,235646.0,4712.92,-4712.9108925,-4712.9108925,319555.0,236808.0,1.0,0.0,930.0,82747.0,318625.0
2013-06-01 02:45:00,15.0,232.0,239894.0,4797.88,-4797.87096475,-4797.87096475,319555.0,240606.0,1.0,0.0,480.0,78949.0,319075.0
2013-06-01 03:00:00,23.0,232.0,244756.0,4895.12,-4895.104037,-4895.104037,319555.0,245355.0,1.0,0.0,367.0,74200.0,319188.0
2013-06-01 03:15:00,1.0,232.0,243131.0,4862.62,-4862.615619,-4862.615619,319555.0,243860.0,1.0,0.0,497.0,75695.0,319058.0
2013-06-01 03:30:00,0.0,232.0,243267.0,4865.34,-4865.334201,-4865.334201,319555.0,244124.0,1.0,0.0,625.0,75431.0,318930.0
2013-06-01 03:45:00,0.0,232.0,241475.0,4829.5,-4816.380282999999,-4829.480282999999,319555.0,242587.0,1.0,262.0,618.0,76968.0,318937.0
2013-06-01 04:00:00,0.0,142081.0,120503.0,4820.12,-4812.541365,-4820.141364999999,319555.0,384810.0,2.0,152.0,1571.0,55248.0,317984.0
2013-06-01 04:15:00,53782.0,184069.0,241741.0,4834.82,-4774.966921249998,-4834.816921249999,440058.0,428286.0,1.0,1197.0,1279.0,11772.0,438779.0
2013-06-01 04:30:00,32145.0,246606.0,119624.0,4784.96,-4763.9291775,-4784.9791774999985,440058.0,489184.0,2.0,421.0,2909.0,70498.0,437149.0
2013-06-01 04:45:00,63626.0,245058.0,241546.0,4830.92,-4740.11713375,-4830.91713375,559682.0,491789.0,1.0,1816.0,3369.0,67893.0,556313.0
2013-06-01 05:00:00,31703.0,243141.0,241689.0,4833.78,-4722.36979,-4833.7697899999985,559682.0,492416.0,1.0,2228.0,5358.0,67266.0,554324.0
2013-06-01 05:15:00,10507.0,240304.0,246180.0,4923.6,-4770.381654250001,-4923.5816542500015,559682.0,499252.0,1.0,3064.0,9704.0,60430.0,549978.0
2013-06-01 05:30:00,100.0,238334.0,246249.0,4924.98,-4816.7615185,-4924.9615185,559682.0,500767.0,1.0,2164.0,14020.0,58915.0,545662.0
2013-06-01 05:45:00,85.0,232395.0,259610.0,5192.2,-4870.98948275,-5192.18948275,559682.0,511759.0,1.0,6424.0,13330.0,47923.0,546352.0
2013-06-01 06:00:00,56.0,230166.0,252501.0,5050.02,-4921.4644469999985,-5050.014446999999,559682.0,505855.0,1.0,2571.0,20617.0,53827.0,539065.0
2013-06-01 06:15:00,5.0,238694.0,278206.0,5564.12,-5006.055951750001,-5564.1059517500025,559682.0,548265.0,1.0,11161.0,20204.0,11417.0,539478.0
2013-06-01 06:30:00,0.0,303633.0,138141.0,5525.64,-5064.0299565,-5525.679956499999,559682.0,622396.0,2.0,9233.0,33248.0,75427.0,526434.0
2013-06-01 06:45:00,60195.0,286192.0,306769.0,6135.38,-5149.173461249999,-6135.3734612499975,697823.0,654104.0,1.0,19724.0,41419.0,43719.0,656404.0
2013-06-01 07:00:00,34683.0,287475.0,296159.0,5923.18,-5219.5777659999985,-5923.177766,697823.0,663668.0,1.0,14072.0,65962.0,34155.0,631861.0
2013-06-01 07:15:00,11955.0,335767.0,163307.0,6532.28,-5045.064456499998,-6532.3144564999975,697823.0,765419.0,2.0,29745.0,73293.0,95711.0,624530.0
2013-06-01 07:30:00,69116.0,320272.0,292675.0,5853.5,-4870.237747,-5853.487747,861130.0,734528.0,1.0,19665.0,101916.0,126602.0,759214.0
2013-06-01 07:45:00,41520.0,295398.0,311115.0,6222.3,-4724.7337375,-6222.2837375,861130.0,745589.0,1.0,29951.0,109125.0,115541.0,752005.0
2013-06-01 08:00:00,15511.0,283095.0,261788.0,5235.76,-4448.801028,-5235.751028,861130.0,678719.0,1.0,15739.0,118097.0,182411.0,743033.0
2013-06-01 08:15:00,2305.0,265723.0,270452.0,5409.04,-4389.681687499999,-5409.031687499999,861130.0,659916.0,1.0,20387.0,103354.0,201214.0,757776.0
2013-06-01 08:30:00,974.0,257496.0,239781.0,4795.62,-4296.664647,-4795.6146469999985,861130.0,608990.0,1.0,9979.0,101734.0,252140.0,759396.0
2013-06-01 08:45:00,300.0,242486.0,253273.0,5065.46,-4193.500206500001,-5065.4502065000015,861130.0,601198.0,1.0,17439.0,88000.0,259932.0,773130.0
2013-06-01 09:00:00,107.0,235230.0,225488.0,4509.76,-4071.399466,-4509.749465999998,861130.0,550467.0,1.0,8767.0,80982.0,310663.0,780148.0
2013-06-01 09:15:00,48.0,224114.0,247531.0,4950.62,-4306.316623250002,-4950.616623250002,861130.0,552087.0,1.0,12886.0,67556.0,309043.0,793574.0
2013-06-01 09:30:00,27.0,218425.0,242320.0,4846.4,-4499.9923805,-4846.392380499999,861130.0,533373.0,1.0,6928.0,65700.0,327757.0,795430.0
2013-06-01 09:45:00,0.0,205218.0,278700.0,5574.0,-4719.98233775,-5573.98233775,861130.0,562272.0,1.0,17080.0,61274.0,298858.0,799856.0
2013-06-01 10:00:00,0.0,257278.0,266883.0,5337.66,-4958.243095000002,-5337.643095,861130.0,603177.0,1.0,7588.0,71428.0,257953.0,789702.0
2013-06-01 10:15:00,0.0,406915.0,309754.0,6195.08,-5187.06204275,-6195.06204275,861130.0,791801.0,1.0,20160.0,54972.0,69329.0,806158.0
2013-06-01 10:30:00,0.0,629515.0,156686.0,6267.44,-5420.4712905000015,-6267.471290500002,861130.0,1017559.0,2.0,16940.0,57732.0,257.0,803398.0
2013-06-01 10:45:00,67860.0,711471.0,189415.0,7576.6,-5642.23643825,-7576.63643825,1017816.0,1186081.0,2.0,38688.0,57092.0,21150.0,960724.0
2013-06-01 11:00:00,117501.0,702822.0,343191.0,6863.82,-5895.662786000001,-6863.812785999999,1207231.0,1160330.0,1.0,19363.0,94954.0,46901.0,1112277.0
2013-06-01 11:15:00,63919.0,682087.0,358057.0,7161.14,-5963.327946249999,-7161.127946249999,1207231.0,1147691.0,1.0,23956.0,83591.0,59540.0,1123640.0
2013-06-01 11:30:00,20083.0,668190.0,340003.0,6800.06,-6011.005806499998,-6800.055806499999,1207231.0,1115185.0,1.0,15781.0,91211.0,92046.0,1116020.0
2013-06-01 11:45:00,2251.0,641274.0,376736.0,7534.72,-6112.36906675,-7534.71906675,1207231.0,1139766.0,1.0,28447.0,93309.0,67465.0,1113922.0
2013-06-01 12:00:00,748.0,639263.0,343105.0,6862.1,-6189.5309270000025,-6862.080927000001,1207231.0,1099182.0,1.0,13451.0,103363.0,108049.0,1103868.0
2013-06-01 12:15:00,219.0,624042.0,356934.0,7138.68,-6137.01344825,-7138.663448249998,1207231.0,1092634.0,1.0,20033.0,91625.0,114597.0,1115606.0
2013-06-01 12:30:00,31.0,630678.0,329391.0,6587.82,-6045.4124695,-6587.8124695,1207231.0,1064008.0,1.0,10848.0,93091.0,143223.0,1114140.0
