index t,Blocked charging ,Blocked discharging ,Nb,PV2G,P_difference,P_difference_left,Size,TotalParticipation needed,alpha ,critical ,driving ,free cars,parked 
2013-08-01,550.0,264.0,1239.0,123.9,-123.93816928,-123.93816928,2694.0,2742.0,2.0,0.0,0.0,1191.0,2694.0
2013-08-01 00:15:00,560.0,264.0,2442.0,122.1,-122.060096435,-122.060096435,3933.0,2706.0,1.0,0.0,0.0,1227.0,3933.0
2013-08-01 00:30:00,0.0,264.0,2421.0,121.05,-121.03352159,-121.03352159,3933.0,2685.0,1.0,0.0,0.0,1248.0,3933.0
2013-08-01 00:45:00,0.0,264.0,2401.0,120.05,-119.97936674499996,-120.02936674499996,3933.0,2666.0,1.0,1.0,0.0,1267.0,3933.0
2013-08-01 01:00:00,0.0,767.0,2371.0,118.55,-118.46921590000002,-118.51921590000002,3933.0,3152.0,1.0,1.0,13.0,781.0,3920.0
2013-08-01 01:15:00,0.0,2791.0,784.0,117.6,-117.20965882,-117.60965882,3933.0,5168.0,3.0,8.0,17.0,333.0,3916.0
2013-08-01 01:30:00,708.0,3569.0,1165.0,116.5,-116.24693573999996,-116.54693573999997,5501.0,5924.0,2.0,6.0,19.0,742.0,5482.0
2013-08-01 01:45:00,543.0,3572.0,2322.0,116.1,-115.99124466000004,-116.09124466000004,6666.0,5917.0,1.0,2.0,21.0,749.0,6645.0
2013-08-01 02:00:00,1.0,3570.0,2303.0,115.15,-114.97440158,-115.12440158,6666.0,5884.0,1.0,3.0,8.0,782.0,6658.0
2013-08-01 02:15:00,0.0,3564.0,2294.0,114.7,-114.315380975,-114.665380975,6666.0,5872.0,1.0,7.0,7.0,794.0,6659.0
2013-08-01 02:30:00,0.0,3765.0,2273.0,113.65,-113.61085237000002,-113.61085237000002,6666.0,6056.0,1.0,0.0,18.0,610.0,6648.0
2013-08-01 02:45:00,0.0,5697.0,753.0,112.95,-112.583455765,-112.983455765,6666.0,7969.0,3.0,8.0,5.0,203.0,6661.0
2013-08-01 03:00:00,659.0,6444.0,1119.0,111.9,-111.75344516,-111.90344516,8172.0,8696.0,2.0,3.0,11.0,595.0,8161.0
2013-08-01 03:15:00,484.0,6438.0,2228.0,111.4,-110.94915817,-111.39915817,9291.0,8690.0,1.0,9.0,15.0,601.0,9276.0
2013-08-01 03:30:00,1.0,6436.0,2192.0,109.6,-109.45220118000003,-109.55220118000004,9291.0,8643.0,1.0,2.0,13.0,648.0,9278.0
2013-08-01 03:45:00,0.0,6416.0,2196.0,109.8,-108.69955419,-109.79955419,9291.0,8645.0,1.0,22.0,11.0,646.0,9280.0
2013-08-01 04:00:00,0.0,6653.0,2157.0,107.85,-107.6585412,-107.80854120000001,9291.0,8857.0,1.0,3.0,44.0,434.0,9247.0
2013-08-01 04:15:00,0.0,8515.0,543.0,108.6,-107.04031342,-108.79031342,9291.0,10760.0,4.0,35.0,38.0,160.0,9253.0
2013-08-01 04:30:00,719.0,9038.0,1081.0,108.1,-107.06658764,-108.11658764,10920.0,11293.0,2.0,21.0,72.0,708.0,10848.0
2013-08-01 04:45:00,486.0,8977.0,2195.0,109.75,-106.47206986000003,-109.72206986000003,12001.0,11332.0,1.0,65.0,95.0,669.0,11906.0
2013-08-01 05:00:00,2.0,8922.0,2196.0,109.8,-106.73368408,-109.78368408,12001.0,11316.0,1.0,61.0,137.0,685.0,11864.0
2013-08-01 05:15:00,0.0,8800.0,2284.0,114.2,-107.875678375,-114.175678375,12001.0,11421.0,1.0,126.0,211.0,580.0,11790.0
2013-08-01 05:30:00,0.0,8785.0,2214.0,110.7,-108.59931267,-110.69931267,12001.0,11390.0,1.0,42.0,349.0,611.0,11652.0
2013-08-01 05:45:00,0.0,10453.0,821.0,123.15,-109.198012965,-123.248012965,12001.0,13398.0,3.0,281.0,201.0,245.0,11800.0
2013-08-01 06:00:00,678.0,11071.0,1179.0,117.9,-110.77325726,-117.92325726,13643.0,14073.0,2.0,143.0,501.0,749.0,13142.0
2013-08-01 06:15:00,526.0,10729.0,2681.0,134.05,-114.266250285,-134.016250285,14822.0,14384.0,1.0,395.0,579.0,438.0,14243.0
2013-08-01 06:30:00,29.0,10426.0,2670.0,133.5,-117.22983130999997,-133.47983130999995,14822.0,14313.0,1.0,325.0,892.0,509.0,13930.0
2013-08-01 06:45:00,1.0,9926.0,3066.0,153.3,-120.88975033499996,-153.28975033499995,14822.0,14621.0,1.0,648.0,981.0,201.0,13841.0
2013-08-01 07:00:00,0.0,11266.0,1435.0,143.5,-123.78948135999997,-143.53948135999997,14822.0,15981.0,2.0,395.0,1450.0,276.0,13372.0
2013-08-01 07:15:00,646.0,11314.0,1777.0,177.7,-127.032551155,-177.78255115500005,16257.0,17431.0,2.0,1015.0,1548.0,603.0,14709.0
2013-08-01 07:30:00,766.0,11143.0,3183.0,159.15,-129.92948895000004,-159.12948895000005,18034.0,17006.0,1.0,584.0,2096.0,1028.0,15938.0
2013-08-01 07:45:00,57.0,10576.0,3462.0,173.1,-132.30577274500004,-173.05577274500004,18034.0,17027.0,1.0,815.0,2174.0,1007.0,15860.0
2013-08-01 08:00:00,2.0,10827.0,3321.0,166.05,-133.88658654,-166.03658654,18034.0,17124.0,1.0,643.0,2333.0,910.0,15701.0
2013-08-01 08:15:00,1.0,11844.0,1738.0,173.8,-136.63414117,-173.83414117,18034.0,18358.0,2.0,744.0,2294.0,1414.0,15740.0
2013-08-01 08:30:00,706.0,12777.0,3046.0,152.3,-137.20306580000002,-152.2530658,19772.0,18425.0,1.0,301.0,2301.0,1347.0,17471.0
2013-08-01 08:45:00,35.0,13385.0,3494.0,174.7,-137.80446443,-174.65446443,19772.0,19555.0,1.0,737.0,1939.0,217.0,17833.0
2013-08-01 09:00:00,1.0,14856.0,1601.0,160.1,-139.12772305999997,-160.12772305999997,19772.0,20118.0,2.0,420.0,1640.0,1255.0,18132.0
2013-08-01 09:15:00,745.0,14866.0,3303.0,165.15,-140.36667684,-165.11667684,21373.0,20001.0,1.0,495.0,1337.0,1372.0,20036.0
2013-08-01 09:30:00,15.0,15670.0,3331.0,166.55,-141.82543862,-166.52543862,21373.0,20599.0,1.0,494.0,1104.0,774.0,20269.0
2013-08-01 09:45:00,0.0,16584.0,1779.0,177.9,-141.1854404,-177.9354404,21373.0,22172.0,2.0,735.0,1295.0,980.0,20078.0
2013-08-01 10:00:00,769.0,17041.0,3097.0,154.85,-142.39710818000003,-154.84710818000005,23152.0,21953.0,1.0,249.0,1566.0,1199.0,21586.0
2013-08-01 10:15:00,13.0,17484.0,3373.0,168.65,-142.825861625,-168.625861625,23152.0,22641.0,1.0,516.0,1268.0,511.0,21884.0
2013-08-01 10:30:00,2.0,18656.0,1667.0,166.7,-142.59948507,-166.74948507000005,23152.0,23829.0,2.0,483.0,1356.0,990.0,21796.0
2013-08-01 10:45:00,739.0,18462.0,3604.0,180.2,-143.47741651499996,-180.177416515,24819.0,24141.0,1.0,734.0,1341.0,678.0,23478.0
2013-08-01 11:00:00,25.0,19739.0,3101.0,155.05,-144.09538796,-155.04538796,24819.0,24630.0,1.0,219.0,1571.0,189.0,23248.0
2013-08-01 11:15:00,0.0,20575.0,1804.0,180.4,-144.062404765,-180.462404765,24819.0,25923.0,2.0,728.0,1012.0,700.0,23807.0
2013-08-01 11:30:00,772.0,20931.0,3220.0,161.0,-144.57622557,-160.97622557,26623.0,25958.0,1.0,328.0,1479.0,665.0,25144.0
2013-08-01 11:45:00,44.0,20989.0,1997.0,199.7,-145.848866375,-199.748866375,26623.0,27554.0,2.0,1078.0,1493.0,1066.0,25130.0
2013-08-01 12:00:00,793.0,20748.0,3535.0,176.75,-146.00776318,-176.70776318,28620.0,26890.0,1.0,614.0,1993.0,1730.0,26627.0
2013-08-01 12:15:00,65.0,20898.0,3330.0,166.5,-146.42772083000003,-166.47772083000004,28620.0,26603.0,1.0,401.0,1974.0,2017.0,26646.0
2013-08-01 12:30:00,0.0,21423.0,3303.0,165.15,-147.00917848,-165.10917848,28620.0,26959.0,1.0,362.0,1871.0,1661.0,26749.0
2013-08-01 12:45:00,2.0,22252.0,2003.0,200.3,-147.99322812999995,-200.34322812999997,28620.0,28927.0,2.0,1047.0,1622.0,1696.0,26998.0
2013-08-01 13:00:00,813.0,23079.0,3604.0,180.2,-148.86664578,-180.16664578,30623.0,29406.0,1.0,626.0,2097.0,1217.0,28526.0
2013-08-01 13:15:00,43.0,23950.0,3838.0,191.9,-148.55478505,-191.85478505,30623.0,30581.0,1.0,866.0,1927.0,42.0,28696.0
2013-08-01 13:30:00,2.0,25033.0,1993.0,199.3,-148.56617032,-199.36617032,30623.0,31939.0,2.0,1016.0,1904.0,677.0,28719.0
2013-08-01 13:45:00,831.0,24354.0,2183.0,218.3,-148.62620759000004,-218.37620759000004,32616.0,32704.0,2.0,1395.0,2589.0,2095.0,30027.0
2013-08-01 14:00:00,915.0,23459.0,4042.0,202.1,-148.99575286,-202.09575286,34799.0,32346.0,1.0,1062.0,3783.0,2453.0,31016.0
2013-08-01 14:15:00,108.0,22493.0,4204.0,210.2,-148.798605145,-210.198605145,34799.0,31663.0,1.0,1228.0,3738.0,3136.0,31061.0
2013-08-01 14:30:00,15.0,22544.0,3856.0,192.8,-148.69963943000005,-192.79963943,34799.0,31291.0,1.0,882.0,4009.0,3508.0,30790.0
2013-08-01 14:45:00,5.0,22423.0,4878.0,243.9,-149.714173715,-243.864173715,34799.0,32793.0,1.0,1883.0,3609.0,2006.0,31190.0
2013-08-01 15:00:00,5.0,25384.0,3914.0,195.7,-149.5906,-195.6906,34799.0,34526.0,1.0,922.0,4306.0,273.0,30493.0
