index t,Blocked charging ,Blocked discharging ,Nb,PV2G,P_difference,P_difference_left,Size,TotalParticipation needed,alpha ,critical ,driving ,free cars,parked 
2013-03-01,548.0,0.0,2693.0,3070.02,-3070.546147,-3070.546147,2694.0,153501.0,57.0,0.0,0.0,1.0,2694.0
2013-03-01 00:00:00,537.0,0.0,2693.0,3070.02,-3070.546147,-3070.546147,2694.0,153501.0,57.0,0.0,0.0,1.0,2694.0
2013-03-01 00:15:00,67868.0,276.0,150530.0,3010.6,-3010.59798325,-3010.59798325,153502.0,150806.0,1.0,0.0,0.0,2696.0,153502.0
2013-03-01 00:15:00,67781.0,281.0,150530.0,3010.6,-3010.59798325,-3010.59798325,153502.0,150811.0,1.0,0.0,0.0,2691.0,153502.0
2013-03-01 00:30:00,40800.0,276.0,149203.0,2984.06,-2984.0518194999995,-2984.0518194999995,153502.0,149479.0,1.0,0.0,0.0,4023.0,153502.0
2013-03-01 00:30:00,40701.0,281.0,149203.0,2984.06,-2984.0518194999995,-2984.0518194999995,153502.0,149484.0,1.0,0.0,0.0,4018.0,153502.0
2013-03-01 00:45:00,13483.0,276.0,147059.0,2941.18,-2941.17865575,-2941.17865575,153502.0,147335.0,1.0,0.0,0.0,6167.0,153502.0
2013-03-01 00:45:00,13494.0,280.0,147062.0,2941.24,-2941.17865575,-2941.22865575,153502.0,147343.0,1.0,1.0,0.0,6159.0,153502.0
2013-03-01 01:00:00,0.0,276.0,145738.0,2914.76,-2914.746592,-2914.746592,153502.0,146470.0,1.0,0.0,456.0,7032.0,153046.0
2013-03-01 01:00:00,0.0,280.0,145738.0,2914.76,-2914.746592,-2914.746592,153502.0,146474.0,1.0,0.0,456.0,7028.0,153046.0
2013-03-01 01:15:00,0.0,275.0,144891.0,2897.82,-2897.760764000001,-2897.810764000001,153502.0,145737.0,1.0,1.0,570.0,7765.0,152932.0
2013-03-01 01:15:00,0.0,279.0,144891.0,2897.82,-2897.760764000001,-2897.810764000001,153502.0,145741.0,1.0,1.0,570.0,7761.0,152932.0
2013-03-01 01:30:00,0.0,275.0,146738.0,2934.76,-2934.756636,-2934.756636,153502.0,147640.0,1.0,0.0,627.0,5862.0,152875.0
2013-03-01 01:30:00,0.0,279.0,146738.0,2934.76,-2934.756636,-2934.756636,153502.0,147644.0,1.0,0.0,627.0,5858.0,152875.0
2013-03-01 01:45:00,0.0,274.0,146891.0,2937.82,-2937.754208000001,-2937.8042080000014,153502.0,147736.0,1.0,1.0,570.0,5766.0,152932.0
2013-03-01 01:45:00,0.0,279.0,146888.0,2937.76,-2937.754208000001,-2937.754208000001,153502.0,147737.0,1.0,0.0,570.0,5765.0,152932.0
2013-03-01 02:00:00,0.0,274.0,148030.0,2960.6,-2960.5983800000013,-2960.5983800000013,153502.0,148646.0,1.0,0.0,342.0,4856.0,153160.0
2013-03-01 02:00:00,0.0,278.0,148033.0,2960.66,-2960.5983800000013,-2960.648380000001,153502.0,148654.0,1.0,1.0,342.0,4848.0,153160.0
2013-03-01 02:15:00,0.0,273.0,147894.0,2957.88,-2957.82673625,-2957.87673625,153502.0,148453.0,1.0,1.0,285.0,5049.0,153217.0
2013-03-01 02:15:00,0.0,276.0,147897.0,2957.94,-2957.82673625,-2957.92673625,153502.0,148460.0,1.0,2.0,285.0,5042.0,153217.0
2013-03-01 02:30:00,0.0,18170.0,73956.0,2958.24,-2958.2482925,-2958.2482925,153502.0,166538.0,2.0,0.0,456.0,60920.0,153046.0
2013-03-01 02:30:00,0.0,18369.0,73956.0,2958.24,-2958.2482925,-2958.2482925,153502.0,166737.0,2.0,0.0,456.0,60721.0,153046.0
2013-03-01 02:45:00,33041.0,18170.0,149018.0,2980.36,-2977.954248749999,-2980.354248749999,227458.0,167464.0,1.0,48.0,228.0,59994.0,227230.0
2013-03-01 02:45:00,33020.0,18380.0,149016.0,2980.32,-2977.954248749999,-2980.304248749999,227458.0,167671.0,1.0,47.0,228.0,59787.0,227230.0
2013-03-01 03:00:00,19778.0,31055.0,150931.0,3018.62,-3017.605604999999,-3018.605604999999,227458.0,182267.0,1.0,20.0,261.0,45191.0,227197.0
2013-03-01 03:00:00,19581.0,31546.0,150926.0,3018.52,-3017.605604999999,-3018.505604999999,227458.0,182747.0,1.0,18.0,257.0,44711.0,227201.0
2013-03-01 03:15:00,6508.0,80058.0,75698.0,3027.92,-3021.0784945000005,-3027.9284945000004,227458.0,231947.0,2.0,137.0,356.0,71209.0,227102.0
2013-03-01 03:15:00,6480.0,80832.0,75694.0,3027.76,-3021.0784945000005,-3027.778494500001,227458.0,232704.0,2.0,134.0,350.0,70448.0,227108.0
2013-03-01 03:30:00,33977.0,81384.0,152645.0,3052.9,-3047.897784,-3052.897784,303156.0,234653.0,1.0,100.0,524.0,68503.0,302632.0
2013-03-01 03:30:00,33610.0,82134.0,152660.0,3053.2,-3047.897784,-3053.197784,303152.0,235400.0,1.0,106.0,500.0,67752.0,302652.0
2013-03-01 03:45:00,20423.0,84066.0,154645.0,3092.9,-3071.034673499999,-3092.884673499999,303156.0,239690.0,1.0,437.0,542.0,63466.0,302614.0
2013-03-01 03:45:00,20041.0,84786.0,154662.0,3093.24,-3071.034673499999,-3093.2346734999987,303152.0,240417.0,1.0,444.0,525.0,62735.0,302627.0
2013-03-01 04:00:00,6838.0,89045.0,155192.0,3103.84,-3098.633763,-3103.8337629999987,303156.0,245822.0,1.0,104.0,1481.0,57334.0,301675.0
2013-03-01 04:00:00,6681.0,89793.0,155165.0,3103.3,-3098.633763,-3103.283763,303152.0,246493.0,1.0,93.0,1442.0,56659.0,301710.0
2013-03-01 04:15:00,22.0,94720.0,162620.0,3252.4,-3218.194968,-3252.3949679999996,303156.0,259123.0,1.0,684.0,1099.0,44033.0,302057.0
2013-03-01 04:15:00,20.0,95424.0,162638.0,3252.76,-3218.194968,-3252.744968,303152.0,259850.0,1.0,691.0,1097.0,43302.0,302055.0
2013-03-01 04:30:00,12.0,107752.0,166867.0,3337.34,-3326.132573,-3337.332572999999,303156.0,277005.0,1.0,224.0,2162.0,26151.0,300994.0
2013-03-01 04:30:00,13.0,108475.0,166872.0,3337.44,-3326.132573,-3337.432573,303152.0,277706.0,1.0,226.0,2133.0,25446.0,301019.0
2013-03-01 04:45:00,2.0,132528.0,88701.0,3548.04,-3491.899378,-3548.049378,303156.0,313347.0,2.0,1123.0,2294.0,78510.0,300862.0
2013-03-01 04:45:00,1.0,133409.0,88682.0,3547.28,-3491.899378,-3547.299378,303152.0,314142.0,2.0,1108.0,2261.0,77692.0,300891.0
2013-03-01 05:00:00,39255.0,131535.0,186595.0,3731.9,-3665.494183000001,-3731.8941830000012,391857.0,323025.0,1.0,1328.0,3567.0,68832.0,388290.0
2013-03-01 05:00:00,39490.0,132394.0,186588.0,3731.76,-3665.494183000001,-3731.744183000001,391834.0,323853.0,1.0,1325.0,3546.0,67981.0,388288.0
2013-03-01 05:15:00,23512.0,129948.0,194241.0,3884.82,-3787.857989749999,-3884.807989749999,391857.0,332761.0,1.0,1939.0,6633.0,59096.0,385224.0
2013-03-01 05:15:00,23680.0,130822.0,194198.0,3883.96,-3787.857989749999,-3883.957989749999,391834.0,333552.0,1.0,1922.0,6610.0,58282.0,385224.0
2013-03-01 05:30:00,7847.0,128911.0,198911.0,3978.22,-3909.9669965,-3978.2169965,391857.0,339195.0,1.0,1365.0,10008.0,52662.0,381849.0
2013-03-01 05:45:00,187.0,130140.0,211988.0,4239.76,-3994.04160325,-4239.741603250001,391857.0,356711.0,1.0,4914.0,9669.0,35146.0,382188.0
2013-03-01 05:30:00,7947.0,129761.0,198909.0,3978.18,-3909.9669965,-3978.166996500001,391834.0,340021.0,1.0,1364.0,9987.0,51813.0,381847.0
2013-03-01 05:45:00,172.0,131687.0,212083.0,4241.66,-3994.04160325,-4241.64160325,391834.0,358243.0,1.0,4952.0,9521.0,33591.0,382313.0
2013-03-01 06:00:00,96.0,209224.0,105283.0,4211.32,-4090.93821,-4211.33821,391857.0,436742.0,2.0,2408.0,14544.0,60398.0,377313.0
2013-03-01 06:00:00,90.0,211155.0,105415.0,4216.6,-4090.9382100000003,-4216.63821,391834.0,438699.0,2.0,2514.0,14200.0,58550.0,377634.0
2013-03-01 06:15:00,46596.0,201973.0,230810.0,4616.2,-4152.53639525,-4616.18639525,497140.0,457462.0,1.0,9273.0,15406.0,39678.0,481734.0
2013-03-01 06:30:00,27099.0,209989.0,224277.0,4485.54,-4123.8251805,-4485.5251805,497140.0,469084.0,1.0,7234.0,27584.0,28056.0,469556.0
2013-03-01 06:15:00,46611.0,203646.0,231420.0,4628.4,-4152.53639525,-4628.386395250001,497249.0,459856.0,1.0,9517.0,15273.0,37393.0,481976.0
2013-03-01 06:30:00,27231.0,212675.0,224429.0,4488.58,-4123.8251805,-4488.5751805,497249.0,472594.0,1.0,7295.0,28195.0,24655.0,469054.0
2013-03-01 06:45:00,9109.0,230594.0,122198.0,4887.92,-4058.87296575,-4887.92296575,497140.0,523447.0,2.0,16581.0,31876.0,95891.0,465264.0
2013-03-01 06:45:00,9385.0,233572.0,122243.0,4889.72,-4058.87296575,-4889.72296575,497249.0,527004.0,2.0,16617.0,32329.0,92488.0,464920.0
2013-03-01 07:00:00,51822.0,221718.0,230316.0,4606.32,-4076.4074510000014,-4606.3074510000015,619338.0,518052.0,1.0,10598.0,55420.0,101286.0,563918.0
2013-03-01 07:15:00,31294.0,205555.0,258137.0,5162.74,-4235.134281250002,-5162.734281250002,619338.0,545893.0,1.0,18552.0,63649.0,73445.0,555689.0
2013-03-01 07:00:00,51726.0,224431.0,230481.0,4609.62,-4076.4074510000014,-4609.607451000002,619492.0,521908.0,1.0,10664.0,56332.0,97584.0,563160.0
2013-03-01 07:30:00,11230.0,195152.0,245167.0,4903.34,-4301.4759115000015,-4903.325911500001,619338.0,533124.0,1.0,12037.0,80768.0,86214.0,538570.0
2013-03-01 07:15:00,31186.0,208260.0,257627.0,5152.54,-4235.134281250002,-5152.534281250001,619492.0,548595.0,1.0,18348.0,64360.0,70897.0,555132.0
2013-03-01 07:45:00,1378.0,179171.0,260363.0,5207.26,-4300.74734175,-5207.24734175,619338.0,540588.0,1.0,18130.0,82924.0,78750.0,536414.0
2013-03-01 07:30:00,11119.0,197709.0,245232.0,4904.64,-4301.4759115000015,-4904.6259115,619492.0,535231.0,1.0,12063.0,80227.0,84261.0,539265.0
2013-03-01 08:00:00,734.0,170615.0,244658.0,4893.16,-4409.7026719999985,-4893.152671999998,619338.0,510562.0,1.0,9669.0,85620.0,108776.0,533718.0
2013-03-01 07:45:00,1489.0,181600.0,260068.0,5201.36,-4300.74734175,-5201.34734175,619492.0,542043.0,1.0,18012.0,82363.0,77449.0,537129.0
2013-03-01 08:15:00,243.0,159563.0,259544.0,5190.88,-4542.51378325,-5190.863783250001,619338.0,507210.0,1.0,12967.0,75136.0,112128.0,544202.0
2013-03-01 08:00:00,758.0,173092.0,244266.0,4885.32,-4409.7026719999985,-4885.302671999999,619492.0,512270.0,1.0,9512.0,85400.0,107222.0,534092.0
2013-03-01 08:30:00,77.0,169144.0,253588.0,5071.76,-4702.353494499999,-5071.753494499999,619338.0,503562.0,1.0,7388.0,73442.0,115776.0,545896.0
2013-03-01 08:15:00,215.0,161925.0,259414.0,5188.28,-4542.51378325,-5188.26378325,619492.0,508700.0,1.0,12915.0,74446.0,110792.0,545046.0
2013-03-01 08:45:00,24.0,219273.0,280081.0,5601.62,-4823.15520575,-5601.60520575,619338.0,578207.0,1.0,15569.0,63284.0,41131.0,556054.0
2013-03-01 08:30:00,77.0,168537.0,253686.0,5073.72,-4702.353494499999,-5073.7034945,619492.0,502524.0,1.0,7427.0,72874.0,116968.0,546618.0
2013-03-01 09:00:00,21.0,325209.0,137633.0,5505.32,-4954.852917,-5505.352917,619338.0,669000.0,2.0,11010.0,57515.0,87971.0,561823.0
2013-03-01 08:45:00,24.0,218382.0,280268.0,5605.36,-4823.15520575,-5605.35520575,619492.0,577555.0,1.0,15644.0,63261.0,41937.0,556231.0
2013-03-01 09:15:00,59298.0,316347.0,294164.0,5883.28,-5092.6690549999985,-5883.269055,756971.0,679797.0,1.0,15812.0,53474.0,77174.0,703497.0
2013-03-01 09:00:00,15.0,324570.0,137685.0,5507.4,-4954.852917,-5507.402917,619492.0,669132.0,2.0,11051.0,58141.0,88045.0,561351.0
2013-03-01 09:30:00,35330.0,363082.0,283183.0,5663.66,-5102.355893,-5663.655893,756971.0,711909.0,1.0,11226.0,54418.0,45062.0,702553.0
2013-03-01 09:15:00,59637.0,315796.0,294789.0,5895.78,-5092.6690549999985,-5895.769055,757177.0,680406.0,1.0,16062.0,53759.0,76771.0,703418.0
2013-03-01 09:45:00,12801.0,411468.0,158778.0,6351.12,-5148.450831,-6351.150831,756971.0,804538.0,2.0,24054.0,51460.0,111211.0,705511.0
2013-03-01 09:30:00,35619.0,363542.0,282871.0,5657.42,-5102.355893,-5657.405893,757177.0,712185.0,1.0,11101.0,54671.0,44992.0,702506.0
2013-03-01 10:00:00,68462.0,406288.0,281539.0,5630.78,-5186.1644689999985,-5630.764469,915749.0,766186.0,1.0,8892.0,69467.0,149563.0,846282.0
2013-03-01 09:45:00,12896.0,411983.0,158790.0,6351.6,-5148.450831,-6351.6008310000025,757177.0,804519.0,2.0,24063.0,50893.0,111448.0,706284.0
2013-03-01 10:15:00,41701.0,395389.0,301117.0,6022.34,-5305.33205725,-6022.33205725,915749.0,766254.0,1.0,14340.0,55408.0,149495.0,860341.0
2013-03-01 10:00:00,68539.0,406997.0,281009.0,5620.18,-5186.1644689999985,-5620.164468999998,915967.0,766674.0,1.0,8680.0,69988.0,149293.0,845979.0
2013-03-01 10:30:00,15057.0,388668.0,283263.0,5665.26,-5244.5426455,-5665.242645499999,915749.0,739448.0,1.0,8414.0,59103.0,176301.0,856646.0
2013-03-01 10:15:00,42046.0,395911.0,301087.0,6021.74,-5305.33205725,-6021.7320572499975,915967.0,766703.0,1.0,14328.0,55377.0,149264.0,860590.0
2013-03-01 10:45:00,1254.0,372646.0,310629.0,6212.58,-5271.67283375,-6212.572833749999,915749.0,756553.0,1.0,18818.0,54460.0,159196.0,861289.0
2013-03-01 10:30:00,15146.0,389347.0,282633.0,5652.66,-5244.5426455,-5652.6426455,915967.0,738894.0,1.0,8162.0,58752.0,177073.0,857215.0
2013-03-01 11:00:00,478.0,365609.0,284766.0,5695.32,-5278.115822,-5695.315822,915749.0,730061.0,1.0,8344.0,71342.0,185688.0,844407.0
2013-03-01 10:45:00,1272.0,373168.0,311284.0,6225.68,-5271.67283375,-6225.67283375,915967.0,756831.0,1.0,19080.0,53299.0,159136.0,862668.0
2013-03-01 11:15:00,93.0,355758.0,291874.0,5837.48,-5241.229471750001,-5837.479471750001,915749.0,717231.0,1.0,11925.0,57674.0,198518.0,858075.0
2013-03-01 11:00:00,467.0,366166.0,284646.0,5692.92,-5278.115822,-5692.915822,915967.0,730659.0,1.0,8296.0,71551.0,185308.0,844416.0
