index t,Blocked charging ,Blocked discharging ,Nb,PV2G,P_difference,P_difference_left,Size,TotalParticipation needed,alpha ,critical ,driving ,free cars,parked 
2013-01-03 07:15:00,0.0,10352.0,1270.0,63.5,-2.5151352650000085,-63.46513526500001,24709.0,17487.0,1.0,1219.0,4646.0,7222.0,20063.0
2013-01-03 07:30:00,0.0,11271.0,465.0,23.25,-0.8995340500000202,-23.249534050000022,24709.0,17804.0,1.0,447.0,5621.0,6905.0,19088.0
2013-01-03 07:45:00,0.0,10632.0,1439.0,71.95,0.4631271649999871,-71.93687283500002,24709.0,16942.0,1.0,1448.0,3423.0,7767.0,21286.0
2013-01-03 08:00:00,0.0,10848.0,1483.0,74.15,2.7008023800000047,-74.14919762,24709.0,18392.0,1.0,1537.0,4524.0,6317.0,20185.0
2013-01-03 08:15:00,0.0,11618.0,810.0,40.5,1.171183779999992,-40.47881622000001,24709.0,18825.0,1.0,833.0,5564.0,5884.0,19145.0
2013-01-03 08:30:00,0.0,11999.0,599.0,29.95,-1.0803288200000134,-29.930328820000014,24709.0,18264.0,1.0,577.0,5089.0,6445.0,19620.0
2013-01-03 08:45:00,0.0,11979.0,992.0,49.6,-2.2237574200000014,-49.57375742,24709.0,16120.0,1.0,947.0,2202.0,8589.0,22507.0
2013-01-03 09:00:00,0.0,12309.0,973.0,48.65,-4.28816202,-48.63816202,24709.0,17050.0,1.0,887.0,2881.0,7659.0,21828.0
2013-01-03 09:15:00,0.0,12523.0,771.0,38.55,1.1591353600000185,-38.540864639999974,24709.0,17148.0,1.0,794.0,3060.0,7561.0,21649.0
2013-01-03 09:30:00,0.0,12903.0,416.0,20.8,6.731312739999994,-20.768687260000007,24709.0,16912.0,1.0,550.0,3043.0,7797.0,21666.0
2013-01-03 09:45:00,0.0,12883.0,271.0,13.55,12.557240119999989,-13.542759880000016,24709.0,16215.0,1.0,522.0,2539.0,8494.0,22170.0
2013-01-03 10:00:00,0.0,12781.0,143.0,7.15,18.3878875,-7.112112500000002,24709.0,15824.0,1.0,510.0,2390.0,8885.0,22319.0
2013-01-03 10:15:00,0.0,12413.0,134.0,6.7,22.88876549499999,-6.661234505000013,24709.0,15433.0,1.0,591.0,2295.0,9276.0,22414.0
2013-01-03 10:30:00,0.0,12452.0,402.0,-27.6,27.60811348999999,20.108113489999994,24709.0,3075.0,1.0,150.0,2523.0,21634.0,22186.0
2013-01-03 10:45:00,0.0,11121.0,658.0,32.9,31.72451748500001,-32.87548251499999,24709.0,14794.0,1.0,1292.0,1723.0,9915.0,22986.0
2013-01-03 11:00:00,0.0,11387.0,232.0,-36.6,36.615819480000006,11.615819480000011,24709.0,3997.0,1.0,500.0,3265.0,20712.0,21444.0
2013-01-03 11:15:00,0.0,10975.0,395.0,-34.6,34.64754241000001,19.797542410000005,24709.0,3960.0,1.0,297.0,3268.0,20749.0,21441.0
2013-01-03 11:30:00,0.0,10524.0,487.0,-33.40000000000001,33.42842934,24.37842934,24709.0,2574.0,1.0,181.0,1906.0,22135.0,22803.0
2013-01-03 11:45:00,0.0,9557.0,234.0,11.7,31.449904270000008,-11.65009572999999,24709.0,11963.0,1.0,862.0,1310.0,12746.0,23399.0
2013-01-03 12:00:00,0.0,9685.0,478.0,-30.65,30.65105920000001,23.90105920000001,24709.0,2919.0,1.0,135.0,2306.0,21790.0,22403.0
2013-01-03 12:15:00,0.0,8849.0,51.0,-25.65,25.66500525499998,2.565005254999978,24709.0,2968.0,1.0,462.0,2455.0,21741.0,22254.0
2013-01-03 12:30:00,0.0,8750.0,349.0,-21.75,21.76043731,17.46043731,24709.0,3050.0,1.0,86.0,2615.0,21659.0,22094.0
2013-01-03 12:45:00,0.0,7480.0,983.0,49.15,16.768341365000015,-49.131658634999994,24709.0,10835.0,1.0,1318.0,1054.0,13874.0,23655.0
2013-01-03 13:00:00,0.0,8152.0,42.0,2.1,11.94951141999998,-2.050488580000019,24709.0,11573.0,1.0,280.0,3099.0,13136.0,21610.0
2013-01-03 13:15:00,0.0,7790.0,534.0,26.7,6.147095245,-26.652904755,24709.0,12518.0,1.0,656.0,3538.0,12191.0,21171.0
2013-01-03 13:30:00,0.0,8208.0,238.0,11.9,0.7951650700000209,-11.854834929999981,24709.0,11943.0,1.0,253.0,3244.0,12766.0,21465.0
2013-01-03 13:45:00,0.0,7894.0,781.0,39.05,-4.647513104999999,-39.047513105,24709.0,12273.0,1.0,688.0,2910.0,12436.0,21799.0
2013-01-03 14:00:00,0.0,8497.0,549.0,27.45,-10.127717279999997,-27.427717279999996,24709.0,12270.0,1.0,346.0,2878.0,12439.0,21831.0
2013-01-03 14:15:00,0.0,8036.0,1403.0,70.15,-13.252102669999983,-70.10210267,24709.0,13319.0,1.0,1137.0,2743.0,11390.0,21966.0
2013-01-03 14:30:00,0.0,9336.0,549.0,27.45,-16.177468059999995,-27.427468059999995,24709.0,13456.0,1.0,225.0,3346.0,11253.0,21363.0
2013-01-03 14:45:00,0.0,8502.0,2257.0,112.85,-19.325449449999994,-112.82544945,24709.0,15379.0,1.0,1870.0,2750.0,9330.0,21959.0
2013-01-03 15:00:00,0.0,10016.0,1019.0,50.95,-22.05703483999999,-50.90703483999999,24709.0,15864.0,1.0,577.0,4252.0,8845.0,20457.0
2013-01-03 15:15:00,0.0,10482.0,1319.0,65.95,-22.29197594499999,-65.941975945,24709.0,16420.0,1.0,873.0,3746.0,8289.0,20963.0
2013-01-03 15:30:00,0.0,11261.0,947.0,47.35,-20.95413305,-47.30413305,24709.0,16037.0,1.0,527.0,3302.0,8672.0,21407.0
2013-01-01 00:00:00,521.0,282.0,1718.0,-85.9,85.90584190000001,85.90584190000001,2694.0,2239.0,1.0,0.0,0.0,455.0,2694.0
2013-01-01 00:15:00,621.0,0.0,1724.0,-86.2,86.23625403500002,86.23625403500002,2694.0,2345.0,1.0,0.0,0.0,349.0,2694.0
2013-01-03 15:45:00,0.0,11352.0,1542.0,77.1,-20.306530154999983,-77.05653015499998,24709.0,17117.0,1.0,1135.0,3088.0,7592.0,21621.0
2013-01-01 00:30:00,1251.0,0.0,1736.0,-86.8,86.87111417,86.87111417,2694.0,2987.0,1.0,0.0,0.0,-293.0,2694.0
2013-01-01 00:45:00,2136.0,0.0,588.0,-88.2,88.32005830499998,88.32005830499998,2694.0,3900.0,3.0,0.0,0.0,-30.0,2694.0
2013-01-01 01:00:00,2404.0,0.0,1751.0,-87.55,87.62520043999996,87.62520043999996,3810.0,4165.0,1.0,0.0,10.0,-355.0,3800.0
2013-01-01 01:15:00,2682.0,0.0,1792.0,-89.6,89.65011658499998,89.65011658499998,3810.0,4488.0,1.0,0.0,14.0,-678.0,3796.0
2013-01-01 01:30:00,2824.0,0.0,1815.0,-90.75,90.81077673,90.81077673,3810.0,4660.0,1.0,0.0,21.0,-850.0,3789.0
2013-01-01 01:45:00,3474.0,0.0,362.0,-90.5,90.75925887500004,90.75925887500004,3810.0,5304.0,5.0,0.0,20.0,-46.0,3790.0
2013-01-03 16:00:00,0.0,12471.0,1055.0,52.75,-20.174485259999994,-52.72448525999999,24709.0,17659.0,1.0,651.0,3482.0,7050.0,21227.0
2013-01-01 02:00:00,3790.0,0.0,1826.0,-91.3,91.37079702000004,91.37079702000004,5074.0,5628.0,1.0,0.0,12.0,-554.0,5062.0
