index t,Blocked charging ,Blocked discharging ,Nb,PV2G,P_difference,P_difference_left,Size,TotalParticipation needed,alpha ,critical ,driving ,free cars,parked 
2013-11-01,540.0,0.0,2694.0,107.76,-75.30537330000003,-75.30537330000003,2694.0,5388.0,2.0,0.0,0.0,0.0,2694.0
2013-11-01 00:15:00,1729.0,249.0,4400.0,88.0,-87.98453779999996,-87.98453779999996,5388.0,4649.0,1.0,0.0,0.0,739.0,5388.0
2013-11-01 00:30:00,1004.0,249.0,4964.0,99.28,-99.27854229999994,-99.27854229999994,5388.0,5213.0,1.0,0.0,0.0,175.0,5388.0
2013-11-01 00:45:00,251.0,332.0,5056.0,202.24,-116.9963768,-116.9963768,5388.0,10444.0,2.0,0.0,0.0,0.0,5388.0
2013-11-01 01:00:00,2294.0,504.0,6555.0,131.1,-131.04871129999995,-131.09871129999996,10444.0,7092.0,1.0,1.0,32.0,3352.0,10412.0
2013-11-01 01:15:00,1403.0,503.0,838.0,16.76,-16.595975724999928,-16.745975724999926,10444.0,1384.0,1.0,3.0,40.0,9060.0,10404.0
2013-11-01 00:00:00,536.0,0.0,2694.0,107.76,-75.30537330000003,-75.30537330000003,2694.0,5388.0,2.0,0.0,0.0,0.0,2694.0
2013-11-01 00:15:00,1732.0,270.0,4400.0,88.0,-87.98453779999996,-87.98453779999996,5388.0,4670.0,1.0,0.0,0.0,718.0,5388.0
2013-11-01 01:30:00,1004.0,502.0,1885.0,-94.3,94.32005985,94.27005985,10444.0,2933.0,1.0,1.0,43.0,7511.0,10401.0
2013-11-01 00:30:00,991.0,270.0,4964.0,99.28,-99.27854229999994,-99.27854229999994,5388.0,5234.0,1.0,0.0,0.0,154.0,5388.0
2013-11-01 01:45:00,1004.0,0.0,4144.0,-207.2,207.2135154249999,207.2135154249999,10444.0,5186.0,1.0,0.0,38.0,5258.0,10406.0
2013-11-01 00:45:00,233.0,388.0,5000.0,200.0,-116.9963768,-116.9963768,5388.0,10388.0,2.0,0.0,0.0,0.0,5388.0
2013-11-01 02:00:00,1005.0,0.0,6323.0,-316.15,316.18216099999995,316.18216099999995,10444.0,7350.0,1.0,0.0,22.0,3094.0,10422.0
2013-11-01 02:15:00,3584.0,0.0,6840.0,-342.0,423.33679324999986,423.33679324999986,10444.0,10444.0,1.0,0.0,20.0,0.0,10424.0
2013-11-01 01:00:00,2202.0,541.0,6555.0,131.1,-131.04871129999995,-131.09871129999996,10388.0,7129.0,1.0,1.0,32.0,3259.0,10356.0
2013-11-01 02:30:00,9640.0,0.0,773.0,-502.45,530.6623354999998,530.6623354999998,10444.0,19720.0,13.0,0.0,31.0,0.0,10413.0
2013-11-01 01:15:00,1344.0,539.0,835.0,16.7,-16.595975724999928,-16.695975724999926,10388.0,1415.0,1.0,2.0,39.0,8973.0,10349.0
2013-11-01 01:30:00,973.0,539.0,1886.0,-94.3,94.32005985,94.32005985,10388.0,2901.0,1.0,0.0,42.0,7487.0,10346.0
2013-11-01 02:45:00,10415.0,0.0,9289.0,-464.45,636.3666977500002,636.3666977500002,19720.0,19720.0,1.0,0.0,16.0,0.0,19704.0
2013-11-01 01:45:00,973.0,0.0,4144.0,-207.2,207.2135154249999,207.2135154249999,10388.0,5155.0,1.0,0.0,38.0,5233.0,10350.0
2013-11-01 03:00:00,10421.0,0.0,9287.0,-464.35,743.63147,743.63147,19720.0,19720.0,1.0,0.0,12.0,0.0,19708.0
2013-11-01 02:00:00,976.0,0.0,6323.0,-316.15,316.18216099999995,316.18216099999995,10388.0,7322.0,1.0,0.0,23.0,3066.0,10365.0
2013-11-01 03:15:00,11467.0,0.0,8189.0,-409.45,781.3326728499999,781.3326728499999,19720.0,19720.0,1.0,0.0,64.0,0.0,19656.0
2013-11-01 02:15:00,3522.0,0.0,6846.0,-342.3,423.33679324999986,423.33679324999986,10388.0,10388.0,1.0,0.0,20.0,0.0,10368.0
2013-11-01 03:30:00,16871.0,0.0,2769.0,-692.25,821.5645057000003,821.5645057000003,19720.0,30796.0,5.0,0.0,80.0,0.0,19640.0
2013-11-01 02:30:00,9532.0,0.0,824.0,-494.4,530.6623354999998,530.6623354999998,10388.0,19452.0,12.0,0.0,32.0,0.0,10356.0
2013-11-01 02:45:00,10359.0,0.0,9077.0,-453.85,636.3666977500002,636.3666977500002,19452.0,19452.0,1.0,0.0,16.0,0.0,19436.0
2013-11-01 03:00:00,10362.0,0.0,9067.0,-453.35,743.63147,743.63147,19452.0,19452.0,1.0,0.0,23.0,0.0,19429.0
2013-11-01 04:00:00,19597.0,0.0,11037.0,-551.85,900.0388514,900.0388514,30796.0,30796.0,1.0,0.0,162.0,0.0,30634.0
2013-11-01 03:15:00,11390.0,0.0,7991.0,-399.55,781.3326728499999,781.3326728499999,19452.0,19452.0,1.0,0.0,71.0,0.0,19381.0
2013-11-01 04:15:00,21038.0,0.0,9656.0,-482.8,895.8603794750003,895.8603794750003,30796.0,30796.0,1.0,0.0,102.0,0.0,30694.0
2013-11-01 03:30:00,16861.0,0.0,2506.0,-751.8,821.5645057000003,821.5645057000003,19452.0,31982.0,6.0,0.0,85.0,0.0,19367.0
2013-11-01 04:30:00,27388.0,0.0,3181.0,-795.25,896.1488475499997,896.1488475499997,30796.0,43520.0,5.0,0.0,227.0,0.0,30569.0
2013-11-01 04:45:00,30561.0,0.0,12744.0,-637.2,894.3141956250001,894.3141956250001,43520.0,43520.0,1.0,0.0,215.0,0.0,43305.0
2013-11-01 03:45:00,19356.0,0.0,12564.0,-628.2,861.40669855,861.40669855,31982.0,31982.0,1.0,0.0,62.0,0.0,31920.0
2013-11-01 05:00:00,30491.0,0.0,12703.0,-635.15,888.6193237000001,888.6193237000001,43520.0,43520.0,1.0,0.0,326.0,0.0,43194.0
2013-11-01 04:00:00,19306.0,0.0,12459.0,-622.95,900.0388514,900.0388514,31982.0,31982.0,1.0,0.0,217.0,0.0,31765.0
2013-11-01 05:15:00,31730.0,0.0,11184.0,-559.2,881.7133210000003,881.7133210000003,43520.0,43520.0,1.0,0.0,606.0,0.0,42914.0
2013-11-01 04:15:00,20821.0,0.0,11025.0,-551.25,895.8603794750003,895.8603794750003,31982.0,31982.0,1.0,0.0,136.0,0.0,31846.0
2013-11-01 05:30:00,38905.0,0.0,3627.0,-725.4,876.9325182999999,876.9325182999999,43520.0,54401.0,4.0,0.0,988.0,0.0,42532.0
2013-11-01 04:30:00,28038.0,0.0,3591.0,-718.2,896.1488475499997,896.1488475499997,31982.0,42755.0,4.0,0.0,353.0,0.0,31629.0
2013-11-01 05:45:00,42236.0,0.0,10889.0,-544.45,869.8178155999999,869.8178155999999,54401.0,54401.0,1.0,0.0,1276.0,0.0,53125.0
2013-11-01 06:00:00,41626.0,0.0,10764.0,-538.2,863.4369129,863.4369129,54401.0,54401.0,1.0,0.0,2011.0,0.0,52390.0
2013-11-01 06:15:00,43231.0,0.0,9425.0,-471.25,842.012274075,842.012274075,54401.0,54401.0,1.0,0.0,1745.0,0.0,52656.0
2013-11-01 06:30:00,48023.0,0.0,3248.0,-812.0,831.9557252499999,831.9557252499999,54401.0,67393.0,5.0,0.0,3130.0,0.0,51271.0
2013-11-01 06:45:00,50213.0,0.0,12955.0,-647.75,815.4455064249997,815.4455064249997,67393.0,67393.0,1.0,0.0,4225.0,0.0,63168.0
2013-11-01 07:00:00,48237.0,0.0,12164.0,-608.2,806.2469975999999,806.2469975999999,67393.0,67393.0,1.0,0.0,6992.0,0.0,60401.0
2013-11-01 07:15:00,48925.0,0.0,10305.0,-515.25,787.0319474999999,787.0319474999999,67393.0,67393.0,1.0,0.0,8163.0,0.0,59230.0
2013-11-01 07:30:00,54649.0,0.0,4618.0,-692.7,773.6033974,773.6033974,67393.0,76629.0,3.0,0.0,8126.0,0.0,59267.0
2013-11-01 07:45:00,58126.0,0.0,10418.0,-521.4,763.3715773000001,762.8715773000001,76629.0,76629.0,1.0,10.0,8075.0,0.0,68554.0
2013-11-01 08:00:00,57866.0,0.0,9925.0,-496.25,755.3934372,755.3934372,76629.0,76629.0,1.0,0.0,8838.0,0.0,67791.0
2013-11-01 08:15:00,59919.0,0.0,8289.0,-414.45,744.28033705,744.28033705,76629.0,76629.0,1.0,0.0,8421.0,0.0,68208.0
2013-11-01 08:30:00,63605.0,0.0,3731.0,-559.65,739.6678768999997,739.6678768999997,76629.0,84091.0,3.0,0.0,9293.0,0.0,67336.0
2013-11-01 08:45:00,67631.0,0.0,8472.0,-423.6,728.24240675,728.24240675,84091.0,84091.0,1.0,0.0,7988.0,0.0,76103.0
2013-11-01 09:00:00,69262.0,0.0,8216.0,-410.8,722.0004166000001,722.0004166000001,84091.0,84091.0,1.0,0.0,6613.0,0.0,77478.0
2013-11-01 09:15:00,71067.0,0.0,6838.0,-683.8,716.2506402500003,716.2506402500003,84091.0,90929.0,2.0,0.0,6186.0,0.0,77905.0
2013-11-01 09:30:00,74587.0,0.0,9585.0,-479.25,707.8879039000003,707.8879039000003,90929.0,90929.0,1.0,0.0,6757.0,0.0,84172.0
2013-11-01 09:45:00,76829.0,0.0,7251.0,-362.55,702.6960975500003,702.6960975500003,90929.0,90929.0,1.0,0.0,6849.0,0.0,84080.0
2013-11-01 10:00:00,77830.0,0.0,6433.0,-643.3,695.2292912,695.2292912,90929.0,97362.0,2.0,0.0,6666.0,0.0,84263.0
2013-11-01 10:15:00,83013.0,0.0,9096.0,-454.8,687.0441667000002,687.0441667000002,97362.0,97362.0,1.0,0.0,5253.0,0.0,92109.0
2013-11-01 10:30:00,84079.0,0.0,6952.0,-347.6,679.3922421999998,679.3922421999998,97362.0,97362.0,1.0,0.0,6331.0,0.0,91031.0
2013-11-01 10:45:00,85875.0,0.0,5935.0,-593.5,673.4291877000003,673.4291877000003,97362.0,103297.0,2.0,0.0,5552.0,0.0,91810.0
2013-11-01 11:00:00,89408.0,0.0,8353.0,-417.65,661.7815732000003,661.7815732000003,103297.0,103297.0,1.0,0.0,5536.0,0.0,97761.0
2013-11-01 11:15:00,91400.0,0.0,6303.0,-630.3,652.8918067000002,652.8918067000002,103297.0,109600.0,2.0,0.0,5594.0,0.0,97703.0
2013-11-01 11:30:00,90337.0,0.0,11144.0,-557.2,647.5230402000002,647.5230402000002,109600.0,109600.0,1.0,0.0,8119.0,0.0,101481.0
2013-11-01 11:45:00,93161.0,0.0,8229.0,-411.45,638.7463537000001,638.7463537000001,109600.0,109600.0,1.0,0.0,8210.0,0.0,101390.0
2013-11-01 12:00:00,94952.0,0.0,6142.0,-614.2,632.5569772000001,632.5569772000001,109600.0,115742.0,2.0,0.0,8506.0,0.0,101094.0
2013-11-01 12:15:00,99910.0,0.0,8678.0,-433.9,618.7276462500001,618.7276462500001,115742.0,115742.0,1.0,0.0,7154.0,0.0,108588.0
2013-11-01 12:30:00,101771.0,0.0,6739.0,-336.95,607.5477852999999,607.5477852999999,115742.0,115742.0,1.0,0.0,7232.0,0.0,108510.0
2013-11-01 12:45:00,103424.0,0.0,5840.0,-584.0,591.47222435,591.47222435,115742.0,121582.0,2.0,0.0,6478.0,0.0,109264.0
2013-11-01 13:00:00,105597.0,0.0,8130.0,-406.5,584.7492033999997,584.7492033999997,121582.0,121582.0,1.0,0.0,7855.0,0.0,113727.0
2013-11-01 13:15:00,108326.0,0.0,6370.0,-318.5,568.6597894500002,568.6597894500002,121582.0,121582.0,1.0,0.0,6886.0,0.0,114696.0
2013-11-01 13:30:00,108594.0,0.0,5344.0,-534.4,556.9877155000001,556.9877155000001,121582.0,126926.0,2.0,0.0,7644.0,0.0,113938.0
2013-11-01 13:45:00,111077.0,0.0,7430.0,-371.5,539.4391415500002,539.4391415500002,126926.0,126926.0,1.0,0.0,8419.0,0.0,118507.0
2013-11-01 14:00:00,109654.0,0.0,5756.0,-287.8,525.2920176000001,525.2920176000001,126926.0,126926.0,1.0,0.0,11516.0,0.0,115410.0
2013-11-01 14:15:00,110319.0,0.0,4700.0,-235.0,249.79380084999988,249.79380084999988,126926.0,126926.0,1.0,0.0,11907.0,0.0,115019.0
2013-11-01 14:30:00,111787.0,0.0,1277.0,25.54,-25.531265900000015,-25.531265900000015,126926.0,14189.0,1.0,0.0,12912.0,112737.0,114014.0
2013-11-01 14:45:00,109248.0,0.0,14846.0,296.92,-296.9121326500001,-296.9121326500001,126926.0,29716.0,1.0,0.0,14870.0,97210.0,112056.0
2013-11-01 15:00:00,104908.0,0.0,28713.0,574.26,-574.2440393999998,-574.2440393999998,126926.0,47202.0,1.0,0.0,18489.0,79724.0,108437.0
2013-11-01 15:15:00,106459.0,0.0,16743.0,334.86,-334.84006310000007,-334.84006310000007,126926.0,32953.0,1.0,0.0,16210.0,93973.0,110716.0
2013-11-01 15:30:00,103579.0,0.0,5007.0,100.14,-100.12770680000004,-100.12770680000004,126926.0,23293.0,1.0,0.0,18286.0,103633.0,108640.0
2013-11-01 15:45:00,106731.0,0.0,2741.0,-137.05,137.07543950000002,137.07543950000002,126926.0,123436.0,1.0,0.0,13964.0,3490.0,112962.0
2013-11-01 16:00:00,105144.0,0.0,5181.0,-259.05,375.14215579999984,375.14215579999984,126926.0,126926.0,1.0,0.0,16601.0,0.0,110325.0
2013-11-01 16:15:00,111300.0,0.0,1285.0,-321.25,347.0095087999998,347.0095087999998,126926.0,132066.0,5.0,0.0,14341.0,0.0,112585.0
2013-11-01 16:30:00,112518.0,0.0,5795.0,-289.75,322.1437517999999,322.1437517999999,132066.0,132066.0,1.0,0.0,13753.0,0.0,118313.0
2013-11-01 16:45:00,110362.0,0.0,5476.0,-273.8,295.2425947999999,295.2425947999999,132066.0,132066.0,1.0,0.0,16228.0,0.0,115838.0
2013-11-01 17:00:00,104321.0,0.0,5342.0,-267.1,267.8901677999999,267.8901677999999,132066.0,132066.0,1.0,0.0,22403.0,0.0,109663.0
2013-11-01 17:15:00,110216.0,0.0,3252.0,-162.6,252.15835594999993,252.15835594999993,132066.0,132066.0,1.0,0.0,18598.0,0.0,113468.0
2013-11-01 17:30:00,110966.0,0.0,2485.0,-124.25,233.80541409999992,233.80541409999992,132066.0,132066.0,1.0,0.0,18615.0,0.0,113451.0
2013-11-01 17:45:00,112920.0,0.0,2286.0,-114.3,220.73765225,220.73765225,132066.0,132066.0,1.0,0.0,16860.0,0.0,115206.0
2013-11-01 18:00:00,113123.0,0.0,2024.0,-101.2,197.05306039999994,197.05306039999994,132066.0,132066.0,1.0,0.0,16919.0,0.0,115147.0
2013-11-01 18:15:00,114701.0,0.0,1456.0,-145.6,194.75205975,194.75205975,132066.0,133522.0,2.0,0.0,15909.0,0.0,116157.0
2013-11-01 18:30:00,115758.0,0.0,3268.0,-163.4,186.69109909999992,186.69109909999992,133522.0,133522.0,1.0,0.0,14496.0,0.0,119026.0
2013-11-01 18:45:00,119132.0,0.0,2469.0,-123.45,176.61744845000004,176.61744845000004,133522.0,133522.0,1.0,0.0,11921.0,0.0,121601.0
2013-11-01 19:00:00,119011.0,3.0,3433.0,-171.65,171.66009779999996,171.66009779999996,133522.0,133454.0,1.0,0.0,11010.0,68.0,122512.0
2013-11-01 19:15:00,122136.0,0.0,1676.0,-167.6,184.235798,184.235798,133522.0,135198.0,2.0,0.0,9710.0,0.0,123812.0
2013-11-01 19:30:00,124837.0,0.0,3115.0,-155.75,198.3751682,198.3751682,135198.0,135198.0,1.0,0.0,7246.0,0.0,127952.0
2013-11-01 19:45:00,126828.0,0.0,2436.0,-121.8,211.2366384,211.2366384,135198.0,135198.0,1.0,0.0,5934.0,0.0,129264.0
2013-11-01 20:00:00,126889.0,0.0,2482.0,-124.1,225.8465086,225.8465086,135198.0,135198.0,1.0,0.0,5827.0,0.0,129371.0
2013-11-01 20:15:00,128726.0,0.0,1058.0,-211.6,226.583674125,226.583674125,135198.0,138372.0,4.0,0.0,5414.0,0.0,129784.0
2013-11-01 20:30:00,127980.0,0.0,3741.0,-187.05,228.75151964999995,228.75151964999995,138372.0,138372.0,1.0,0.0,6651.0,0.0,131721.0
2013-11-01 20:45:00,129363.0,0.0,3681.0,-184.05,227.42857517499993,227.42857517499993,138372.0,138372.0,1.0,0.0,5328.0,0.0,133044.0
2013-11-01 21:00:00,129113.0,0.0,3869.0,-193.45,227.50769070000007,227.50769070000007,138372.0,138372.0,1.0,0.0,5390.0,0.0,132982.0
2013-11-01 21:15:00,132540.0,0.0,1496.0,-224.4,227.00118142499997,227.00118142499997,138372.0,141364.0,3.0,0.0,4336.0,0.0,134036.0
2013-11-01 21:30:00,133327.0,0.0,3759.0,-187.95,224.93428214999992,224.93428214999992,141364.0,141364.0,1.0,0.0,4278.0,0.0,137086.0
2013-11-01 21:45:00,134200.0,0.0,3248.0,-162.4,219.73588287499993,219.73588287499993,141364.0,141364.0,1.0,0.0,3916.0,0.0,137448.0
2013-11-01 22:00:00,134510.0,0.0,3113.0,-155.65,219.2482836,219.2482836,141364.0,141364.0,1.0,0.0,3741.0,0.0,137623.0
2013-11-01 22:15:00,137792.0,0.0,1230.0,-184.5,205.07310040000007,205.07310040000007,141364.0,143824.0,3.0,0.0,2342.0,0.0,139022.0
2013-11-01 22:30:00,137352.0,0.0,2456.0,-122.8,193.92486720000005,193.92486720000005,143824.0,143824.0,1.0,0.0,4016.0,0.0,139808.0
2013-11-01 22:45:00,138108.0,0.0,2581.0,-129.05,177.66488399999997,177.66488399999997,143824.0,143824.0,1.0,0.0,3135.0,0.0,140689.0
2013-11-01 23:00:00,137293.0,0.0,2439.0,-121.95,163.92766079999996,163.92766079999996,143824.0,143824.0,1.0,0.0,4092.0,0.0,139732.0
2013-11-01 23:15:00,139579.0,0.0,1230.0,-123.0,144.55542477500006,144.55542477500006,143824.0,145054.0,2.0,0.0,3015.0,0.0,140809.0
2013-11-01 23:30:00,139862.0,0.0,1570.0,-78.5,121.23394875000004,121.23394875000004,145054.0,145054.0,1.0,0.0,3622.0,0.0,141432.0
2013-11-01 23:45:00,140076.0,0.0,1593.0,-79.65,98.91757272500007,98.91757272500007,145054.0,145054.0,1.0,0.0,3385.0,0.0,141669.0
2013-11-02 00:00:00,143306.0,0.0,1481.0,-74.05,74.06609670000007,74.06609670000007,145054.0,144787.0,1.0,0.0,0.0,267.0,145054.0
2013-11-02 00:15:00,144280.0,0.0,774.0,-38.7,53.4481221,53.4481221,145054.0,145054.0,1.0,0.0,0.0,0.0,145054.0
2013-11-02 00:30:00,145014.0,0.0,40.0,-30.0,30.33053749999999,30.33053749999999,145054.0,145614.0,15.0,0.0,0.0,0.0,145054.0
2013-11-02 00:45:00,145053.0,0.0,139.0,-6.95,6.988642899999922,6.988642899999922,145614.0,145192.0,1.0,0.0,0.0,422.0,145614.0
2013-11-02 01:00:00,144416.0,0.0,746.0,14.92,-14.906381700000017,-14.906381700000017,145614.0,1383.0,1.0,0.0,637.0,144231.0,144977.0
2013-11-02 01:15:00,143942.0,0.0,1434.0,28.68,-28.666547550000033,-28.666547550000033,145614.0,2540.0,1.0,0.0,1106.0,143074.0,144508.0
2013-11-02 01:30:00,143311.0,0.0,2212.0,44.24,-44.22993340000003,-44.22993340000003,145614.0,3944.0,1.0,0.0,1732.0,141670.0,143882.0
2013-11-02 01:45:00,142657.0,0.0,2792.0,55.84,-55.83281925000002,-55.83281925000002,145614.0,5113.0,1.0,0.0,2321.0,140501.0,143293.0
2013-11-02 02:00:00,143286.0,0.0,3540.0,70.8,-70.78659509999997,-70.78659509999997,145614.0,5112.0,1.0,0.0,1572.0,140502.0,144042.0
2013-11-02 02:15:00,143076.0,0.0,4149.0,82.98,-82.96578070000002,-82.96578070000002,145614.0,5721.0,1.0,0.0,1572.0,139893.0,144042.0
2013-11-02 02:30:00,144149.0,0.0,4804.0,96.08,-96.0689363,-96.0689363,145614.0,4835.0,1.0,0.0,31.0,140779.0,145583.0
2013-11-02 02:45:00,144161.0,0.0,5253.0,105.06,-105.05513189999996,-105.05513189999996,145614.0,5269.0,1.0,0.0,16.0,140345.0,145598.0
2013-11-02 03:00:00,144119.0,0.0,5936.0,118.72,-118.7080775,-118.7080775,145614.0,5993.0,1.0,0.0,57.0,139621.0,145557.0
2013-11-02 03:15:00,143683.0,0.0,6377.0,127.54,-127.528122475,-127.528122475,145614.0,6917.0,1.0,0.0,540.0,138697.0,145074.0
2013-11-02 03:30:00,143627.0,0.0,6788.0,135.76,-135.75939745,-135.75939745,145614.0,7377.0,1.0,0.0,589.0,138237.0,145025.0
2013-11-02 03:45:00,143954.0,0.0,7226.0,144.52,-144.50931242500005,-144.50931242500005,145614.0,7359.0,1.0,0.0,133.0,138255.0,145481.0
2013-11-02 04:00:00,142989.0,0.0,7666.0,153.32,-153.3076274,-153.3076274,145614.0,8891.0,1.0,0.0,1225.0,136723.0,144389.0
2013-11-02 04:15:00,143291.0,0.0,7940.0,158.8,-158.78012099999995,-158.78012099999995,145614.0,8685.0,1.0,0.0,745.0,136929.0,144869.0
2013-11-02 04:30:00,142986.0,0.0,8353.0,167.06,-167.04253459999995,-167.04253459999995,145614.0,9465.0,1.0,0.0,1112.0,136149.0,144502.0
2013-11-02 04:45:00,143002.0,0.0,8764.0,175.28,-175.27072819999995,-175.27072819999995,145614.0,9651.0,1.0,0.0,887.0,135963.0,144727.0
2013-11-02 05:00:00,142190.0,0.0,9343.0,186.86,-186.8563018,-186.8563018,145614.0,10969.0,1.0,0.0,1626.0,134645.0,143988.0
2013-11-02 05:15:00,135852.0,0.0,9813.0,196.26,-196.253872525,-196.253872525,145614.0,12129.0,1.0,0.0,2316.0,133485.0,143298.0
2013-11-02 05:30:00,126214.0,0.0,10664.0,213.28,-213.26565325,-213.26565325,145614.0,12364.0,1.0,0.0,1700.0,133250.0,143914.0
2013-11-02 05:45:00,113418.0,0.0,11428.0,228.56,-228.545463975,-228.545463975,145614.0,15381.0,1.0,0.0,3953.0,130233.0,141661.0
2013-11-02 06:00:00,96230.0,0.0,12292.0,245.84,-245.8264247,-245.8264247,145614.0,24022.0,1.0,0.0,11730.0,121592.0,133884.0
2013-11-02 06:15:00,84537.0,0.0,13867.0,277.34,-277.3291524500001,-277.3291524500001,145614.0,24125.0,1.0,0.0,10258.0,121489.0,135356.0
2013-11-02 06:30:00,70404.0,0.0,15175.0,303.5,-303.4858102,-303.4858102,145614.0,22753.0,1.0,0.0,7578.0,122861.0,138036.0
2013-11-02 06:45:00,53154.0,0.0,16528.0,330.56,-330.55923795000007,-330.55923795000007,145614.0,28845.0,1.0,0.0,12317.0,116769.0,133297.0
2013-11-02 07:00:00,33991.0,0.0,17783.0,355.66,-355.65536569999995,-355.65536569999995,145614.0,38781.0,1.0,0.0,20998.0,106833.0,124616.0
2013-11-02 07:15:00,15369.0,0.0,19457.0,389.14,-389.130843575,-389.130843575,145614.0,44324.0,1.0,0.0,24867.0,101290.0,120747.0
2013-11-02 07:30:00,0.0,0.0,20844.0,416.88,-416.87900144999986,-416.87900144999986,145614.0,34637.0,1.0,0.0,13793.0,110977.0,131821.0
2013-11-02 07:45:00,0.0,0.0,21979.0,439.58,-439.560109325,-439.560109325,145614.0,39930.0,1.0,0.0,17951.0,105684.0,127663.0
2013-11-02 08:00:00,0.0,0.0,23313.0,466.26,-466.2448272,-466.2448272,145614.0,47944.0,1.0,0.0,24631.0,97670.0,120983.0
2013-11-02 08:15:00,0.0,0.0,24342.0,486.84,-486.820779775,-486.820779775,145614.0,48645.0,1.0,0.0,24303.0,96969.0,121311.0
2013-11-02 08:30:00,0.0,0.0,24923.0,498.46,-498.44187235,-498.44187235,145614.0,40562.0,1.0,0.0,15639.0,105052.0,129975.0
2013-11-02 08:45:00,0.0,0.0,25668.0,513.36,-513.341564925,-513.341564925,145614.0,40839.0,1.0,0.0,15171.0,104775.0,130443.0
2013-11-02 09:00:00,0.0,0.0,26464.0,529.28,-529.2744574999998,-529.2744574999998,145614.0,42282.0,1.0,0.0,15818.0,103332.0,129796.0
2013-11-02 09:15:00,0.0,0.0,26757.0,535.14,-535.1205646000002,-535.1205646000002,145614.0,38781.0,1.0,0.0,12024.0,106833.0,133590.0
2013-11-02 09:30:00,0.0,0.0,26965.0,539.3,-539.2865117,-539.2865117,145614.0,41284.0,1.0,0.0,14319.0,104330.0,131295.0
2013-11-02 09:45:00,0.0,0.0,27241.0,544.82,-544.8073887999999,-544.8073887999999,145614.0,42818.0,1.0,0.0,15577.0,102796.0,130037.0
2013-11-02 10:00:00,0.0,0.0,27229.0,544.58,-544.5606858999998,-544.5606858999998,145614.0,38187.0,1.0,0.0,10958.0,107427.0,134656.0
