index t,Blocked charging ,Blocked discharging ,Nb,PV2G,P_difference,P_difference_left,Size,TotalParticipation needed,alpha ,critical ,driving ,free cars,parked 
2013-04-01,522.0,0.0,2172.0,-760.2,782.8131222999997,782.8131222999997,2694.0,15726.0,7.0,0.0,0.0,0.0,2694.0
2013-04-01 00:15:00,1072.0,0.0,14654.0,-732.7,791.7192220999997,791.7192220999997,15726.0,15726.0,1.0,0.0,0.0,0.0,15726.0
2013-04-01 00:30:00,1596.0,0.0,14130.0,-706.5,796.2016318999997,796.2016318999997,15726.0,15726.0,1.0,0.0,0.0,0.0,15726.0
2013-04-01 00:45:00,3713.0,0.0,12013.0,-600.65,799.5061116999997,799.5061116999997,15726.0,15726.0,1.0,0.0,0.0,0.0,15726.0
2013-04-01 01:00:00,11762.0,0.0,3914.0,-782.8,803.7001415000003,803.7001415000003,15726.0,27468.0,4.0,0.0,50.0,0.0,15676.0
2013-04-01 01:15:00,15670.0,0.0,11725.0,-586.25,803.8337671250001,803.8337671250001,27468.0,27468.0,1.0,0.0,73.0,0.0,27395.0
2013-04-01 01:30:00,15651.0,0.0,11725.0,-586.25,805.0250627500003,805.0250627500003,27468.0,27468.0,1.0,0.0,92.0,0.0,27376.0
2013-04-01 01:45:00,17074.0,0.0,10294.0,-514.7,804.1516083750001,804.1516083750001,27468.0,27468.0,1.0,0.0,100.0,0.0,27368.0
2013-04-01 02:00:00,24076.0,0.0,3338.0,-667.6,803.8655640000003,803.8655640000003,27468.0,37482.0,4.0,0.0,54.0,0.0,27414.0
2013-04-01 02:15:00,27386.0,0.0,10052.0,-502.6,805.6853440250003,805.6853440250003,37482.0,37482.0,1.0,0.0,44.0,0.0,37438.0
2013-04-01 02:30:00,27357.0,0.0,10006.0,-500.3,802.1347240500003,802.1347240500003,37482.0,37482.0,1.0,0.0,119.0,0.0,37363.0
2013-04-01 02:45:00,28595.0,0.0,8838.0,-441.9,799.5626640749997,799.5626640749997,37482.0,37482.0,1.0,0.0,49.0,0.0,37433.0
2013-04-01 03:00:00,34544.0,0.0,2884.0,-721.0,802.0298541,802.0298541,37482.0,49018.0,5.0,0.0,54.0,0.0,37428.0
2013-04-01 03:15:00,37399.0,0.0,11555.0,-577.75,798.5279462999997,798.5279462999997,49018.0,49018.0,1.0,0.0,64.0,0.0,48954.0
