index t,Blocked charging ,Blocked discharging ,Nb,PV2G,P_difference,P_difference_left,Size,TotalParticipation needed,alpha ,critical ,driving ,free cars,parked 
2013-08-01,516.0,0.0,2694.0,323.28,-287.45849424999994,-287.45849424999994,2694.0,16164.0,6.0,0.0,0.0,0.0,2694.0
2013-08-01 00:15:00,6572.0,278.0,14177.0,283.54,-283.5260204375,-283.5260204375,16164.0,14455.0,1.0,0.0,0.0,1709.0,16164.0
2013-08-01 00:30:00,3852.0,278.0,14087.0,281.74,-281.722291625,-281.722291625,16164.0,14365.0,1.0,0.0,0.0,1799.0,16164.0
2013-08-01 00:45:00,1230.0,278.0,13993.0,279.86,-279.84961281249997,-279.84961281249997,16164.0,14271.0,1.0,0.0,0.0,1893.0,16164.0
2013-08-01 01:00:00,0.0,278.0,13842.0,276.84,-276.836944,-276.836944,16164.0,14168.0,1.0,0.0,48.0,1996.0,16116.0
2013-08-01 01:15:00,0.0,276.0,13526.0,270.52,-270.413198225,-270.513198225,16164.0,13864.0,1.0,2.0,60.0,2300.0,16104.0
2013-08-01 01:30:00,0.0,276.0,13237.0,264.74,-264.73153745,-264.73153745,16164.0,13579.0,1.0,0.0,66.0,2585.0,16098.0
2013-08-01 01:45:00,0.0,275.0,13044.0,260.88,-260.817456675,-260.867456675,16164.0,13380.0,1.0,1.0,60.0,2784.0,16104.0
2013-08-01 02:00:00,0.0,275.0,12751.0,255.02,-255.00049590000003,-255.00049590000003,16164.0,13062.0,1.0,0.0,36.0,3102.0,16128.0
2013-08-01 02:15:00,0.0,275.0,12487.0,249.74,-249.7362274625,-249.7362274625,16164.0,12792.0,1.0,0.0,30.0,3372.0,16134.0
2013-08-01 02:30:00,0.0,275.0,12218.0,244.36,-244.35818902499992,-244.35818902499992,16164.0,12541.0,1.0,0.0,48.0,3623.0,16116.0
2013-08-01 02:45:00,0.0,274.0,11912.0,238.24,-238.1729805875,-238.2229805875,16164.0,12211.0,1.0,1.0,24.0,3953.0,16140.0
2013-08-01 03:00:00,0.0,3608.0,11632.0,232.64,-232.48123715000003,-232.63123715000003,16164.0,15261.0,1.0,3.0,18.0,903.0,16146.0
2013-08-01 03:15:00,0.0,12472.0,3651.0,292.08,-229.7985291875,-230.64852918749997,16164.0,27117.0,4.0,17.0,24.0,0.0,16140.0
2013-08-01 03:30:00,4918.0,16063.0,11009.0,440.36,-225.38414622500005,-225.98414622500005,27117.0,38126.0,2.0,12.0,33.0,0.0,27084.0
2013-08-01 03:45:00,7918.0,16045.0,11285.0,225.7,-222.8305382624999,-225.68053826249994,38126.0,27423.0,1.0,57.0,36.0,10703.0,38090.0
2013-08-01 04:00:00,3968.0,16036.0,11008.0,220.16,-219.5560153,-220.1560153,38126.0,27225.0,1.0,12.0,169.0,10901.0,37957.0
2013-08-01 04:15:00,1008.0,15958.0,11230.0,224.6,-220.69378570000006,-224.59378570000007,38126.0,27368.0,1.0,78.0,102.0,10758.0,38024.0
2013-08-01 04:30:00,3.0,15934.0,11233.0,224.66,-223.44281109999997,-224.64281109999996,38126.0,27419.0,1.0,24.0,228.0,10707.0,37898.0
2013-08-01 04:45:00,2.0,15827.0,11500.0,230.0,-224.6398565,-229.9898565,38126.0,27704.0,1.0,107.0,270.0,10422.0,37856.0
2013-08-01 05:00:00,0.0,15701.0,11714.0,234.28,-227.97723189999994,-234.2772319,38126.0,27918.0,1.0,126.0,377.0,10208.0,37749.0
2013-08-01 05:15:00,0.0,15515.0,12214.0,244.28,-234.96349595,-244.26349595,38126.0,28556.0,1.0,186.0,641.0,9570.0,37485.0
2013-08-01 05:30:00,0.0,15389.0,12361.0,247.22,-240.90386000000007,-247.20386000000008,38126.0,28842.0,1.0,126.0,966.0,9284.0,37160.0
2013-08-01 05:45:00,0.0,14999.0,13302.0,266.04,-246.53188904999993,-266.0318890499999,38126.0,29645.0,1.0,390.0,954.0,8481.0,37172.0
2013-08-01 06:00:00,0.0,14855.0,13091.0,261.82,-254.6012781,-261.8012781,38126.0,29523.0,1.0,144.0,1433.0,8603.0,36693.0
2013-08-01 06:15:00,0.0,14293.0,14506.0,290.12,-261.9555949375,-290.1055949375,38126.0,30855.0,1.0,563.0,1493.0,7271.0,36633.0
2013-08-01 06:30:00,0.0,13891.0,14405.0,288.1,-267.9863817749999,-288.08638177499995,38126.0,31092.0,1.0,402.0,2394.0,7034.0,35732.0
2013-08-01 06:45:00,0.0,13040.0,15918.0,318.36,-275.75801361249995,-318.3580136124998,38126.0,32474.0,1.0,852.0,2664.0,5652.0,35462.0
2013-08-01 07:00:00,0.0,12482.0,15477.0,309.54,-281.62917545,-309.5291754499999,38126.0,32383.0,1.0,558.0,3866.0,5743.0,34260.0
2013-08-01 07:15:00,0.0,11510.0,16888.0,337.76,-288.8405362750001,-337.740536275,38126.0,33578.0,1.0,978.0,4202.0,4548.0,33924.0
2013-08-01 07:30:00,0.0,10880.0,16912.0,338.24,-295.1865671,-338.2365671,38126.0,33773.0,1.0,861.0,5120.0,4353.0,33006.0
2013-08-01 07:45:00,0.0,21416.0,9258.0,555.48,-300.2309629250002,-413.63096292500006,38126.0,56642.0,3.0,2268.0,5184.0,0.0,32942.0
2013-08-01 08:00:00,8093.0,27612.0,18340.0,366.8,-303.28668375,-366.78668375,56642.0,53021.0,1.0,1270.0,5799.0,3621.0,50843.0
2013-08-01 08:15:00,4846.0,26436.0,19579.0,391.58,-311.77667163749993,-391.57667163749994,56642.0,52820.0,1.0,1596.0,5209.0,3822.0,51433.0
2013-08-01 08:30:00,1600.0,25845.0,17812.0,356.24,-314.820084525,-356.220084525,56642.0,50066.0,1.0,828.0,5581.0,6576.0,51061.0
2013-08-01 08:45:00,84.0,24546.0,19553.0,391.06,-317.9446824125,-391.0446824125,56642.0,50454.0,1.0,1462.0,4893.0,6188.0,51749.0
2013-08-01 09:00:00,48.0,23905.0,18019.0,360.38,-322.8739303000001,-360.3739303,56642.0,47366.0,1.0,750.0,4692.0,9276.0,51950.0
2013-08-01 09:15:00,11.0,22872.0,19029.0,380.58,-327.3729874375,-380.5729874375,56642.0,47105.0,1.0,1064.0,4140.0,9537.0,52502.0
