index t,Blocked charging ,Blocked discharging ,Nb,PV2G,P_difference,P_difference_left,Size,TotalParticipation needed,alpha ,critical ,driving ,free cars,parked 
2013-01-01,569.0,258.0,3304.0,-165.2,165.26634271999995,165.26634271999995,2694.0,3873.0,1.0,0.0,0.0,-1179.0,2694.0
2013-01-01 00:15:00,1106.0,0.0,1655.0,-165.5,165.560908125,165.560908125,2694.0,4416.0,2.0,0.0,0.0,-67.0,2694.0
2013-01-01 00:30:00,1631.0,0.0,3322.0,-166.1,166.15992153,166.15992153,4282.0,4953.0,1.0,0.0,0.0,-671.0,4282.0
2013-01-01 00:45:00,2183.0,0.0,3350.0,-167.5,167.573018935,167.573018935,4282.0,5533.0,1.0,0.0,0.0,-1251.0,4282.0
2013-01-01 01:00:00,2642.0,0.0,1667.0,-166.7,166.84231434,166.84231434,4282.0,5989.0,2.0,0.0,13.0,-40.0,4269.0
2013-01-01 01:15:00,3825.0,0.0,3374.0,-168.7,168.77278394,168.77278394,5909.0,7218.0,1.0,0.0,19.0,-1309.0,5890.0
2013-01-01 01:30:00,4262.0,0.0,1697.0,-169.7,169.83899753999995,169.83899753999995,5909.0,7676.0,2.0,0.0,20.0,-70.0,5889.0
2013-01-01 01:45:00,4453.0,0.0,3392.0,-169.6,169.69303314000004,169.69303314000004,7536.0,7868.0,1.0,0.0,23.0,-332.0,7513.0
2013-01-01 02:00:00,5403.0,0.0,3403.0,-170.15,170.21012474000003,170.21012474000003,7536.0,8818.0,1.0,0.0,12.0,-1282.0,7524.0
2013-01-01 02:15:00,6092.0,0.0,1685.0,-168.5,168.55168243500003,168.55168243500003,7536.0,9471.0,2.0,0.0,9.0,-250.0,7527.0
2013-01-01 02:30:00,7050.0,0.0,3348.0,-167.4,167.46574613000004,167.46574613000004,8971.0,10423.0,1.0,0.0,25.0,-1452.0,8946.0
2013-01-01 02:45:00,7521.0,0.0,1662.0,-166.2,166.33788982500005,166.33788982500005,8971.0,10858.0,2.0,0.0,13.0,-225.0,8958.0
2013-01-01 03:00:00,7690.0,0.0,3299.0,-164.95,165.03554752000005,165.03554752000005,10408.0,11002.0,1.0,0.0,13.0,-594.0,10395.0
2013-01-01 03:15:00,8534.0,0.0,3336.0,-166.8,166.882206115,166.882206115,10408.0,11887.0,1.0,0.0,17.0,-1479.0,10391.0
2013-01-01 03:30:00,9125.0,0.0,1686.0,-168.6,168.74197471,168.74197471,10408.0,12515.0,2.0,0.0,18.0,-421.0,10390.0
2013-01-01 03:45:00,9990.0,0.0,1706.0,-170.6,170.719287305,170.719287305,11673.0,13408.0,2.0,0.0,6.0,-29.0,11667.0
2013-01-01 04:00:00,10375.0,0.0,3449.0,-172.45,172.50629990000004,172.50629990000004,13350.0,13857.0,1.0,0.0,33.0,-507.0,13317.0
2013-01-01 04:15:00,10544.0,0.0,3453.0,-172.65,172.70535850000005,172.70535850000005,13350.0,14015.0,1.0,0.0,18.0,-665.0,13332.0
2013-01-01 04:30:00,11418.0,0.0,3433.0,-171.65,171.7493791,171.7493791,13350.0,14940.0,1.0,0.0,89.0,-1590.0,13261.0
2013-01-01 04:45:00,12761.0,0.0,490.0,-171.5,171.5882877,171.5882877,13350.0,16290.0,7.0,0.0,99.0,0.0,13251.0
